Life Is All Miracles;Holy Setyowati Sie;Religion;You are not on the list for reserved students for the scholarship program Holy Sie terhenyak ketika mendengar hasil seleksi beasiswa studi ke Jepang. Tapi tekadnya sudah bulat dan kuat. Keputusan itu tidak membuatnya gamang. la percaya bahwa Tuhan mengutusnya ke sana. Jika Dia sudah menetapkannya, Dia pasti akan menyediakan dan membayar semua kebutuhannya baik itu untuk keperluan kuliah maupun kebutuhan sehari-hari Tapi, apa yang dialaminya ketika ia benar-benar menginjakkan kaki di Jepang? Biaya kuliah plus biaya hidup yang tinggi ternyata membuatnya kelimpungan. Untuk mencukupi semua biaya, dia dan suaminya pontang panting mencari pekerjaan. Namun, di balik semua itu, Tuhan benar-benar memenuhi janji-Nya dan bukti penyertaan Nya. Satu demi satu semua masalah dapat diatasinya dengan mudah. Sampai suatu saat, di ambang keputusasaan karena tidak memiliki uang, Tuhan mencukupinya. Caranya? Ternyata lembaga pemberi beasiswa yang semula menolaknya, justru memberinya beasiswa! Holy Sie menerima beasiswa sebesar 1 juta yen per tahun selama 4 tahun ke depan! Tuhan membawa Holy Sie dan lvan, sang suami, ke tempat dan situasi di mana mereka tidak bisa mengandalkan siapa pun atau apa pun selain Tuhan. Apa pun halangan dan masalah dalam hidup mereka di Jepang, kendala bahasa dan budaya, padang gurun kehidupan, sakit, macam-macam tagihan, mereka belajar berjuang dan berserah kepada Tuhan. Semoga kisah ini dapat menginspirasi Anda bahwa di balik setiap masalah ada mukjizat Tuhan yang indah. Dia akan melakukan bagian-Nya jika kita melakukan bagian kita. Belajarlah berserah kepada-Nya!;;;;;;;;;;;;;;
All About Teens;Mauli Siahaan;Religion;Dunia remaja dikenal sebagai dunia yang penuh gejolak. Bahkan, tidak sedikit para remaja yang sedang mencari jati diri terjerumus ke hal-hal yang mencelakakan masa depan mereka. Jika kita mau bertanya lebih lanjut, mengapa mereka sampai terlibat ke dalam situasi yang melanggar hukum? Apa yang sesungguhnya terjadi dalam diri para remaja ini sehingga mereka melakukan tindakan yang salah dan sulit diatur? Ataukah sikap mereka itu diakibatkan oleh lingkungan atau keluarga yang membentuk mereka menjadi pemberontak dan pembuat masalah? Jika diselidiki, kita akan menemukan bahwa sesungguhnya kesalahan tidak seluruhnya ada pada remaja. Kenakalan remaja bisa diakibatkan kurangnya pembinaan remaja yang didasari oleh pemahaman atas diri mereka. Buku ini akan mencoba mengajak Anda melihat dunia remaja dan karakteristiknya secara lebih terbuka. Tidak sekadar menggurui, buku ini diharapkan bermanfaat bagi para orangtua dan pendidik remaja, bahkan bagi mereka yang terjun dalam bidang pembinaan remaja, baik di sekolah maupun tempat-tempat rehabilitasi anak. Temukanlah cara yang tepat untuk menolong remaja bertumbuh sesuai dengan perkembangan karakter mereka sehingga mereka menjadi pribadi yang menemukan potensi hidup secara maksimal;;;;;;;;;;;;;;
Hidup Sehat dengan Shalat;Asy Syaikh Muhammad bin Shalih Utsaimin Et, all;Religion;Pada prinsipnya shalat adalah ibadah kepada Allah, artinya niat melaksanakannya harus murni hanya karena Allah tanpa tendensi apapun, namun dibalik itu terdapat hal-hal tak kasat mata yang sering terabaikan oleh kita, yaitu bahwa shalat itu menyehatkan, tidak hanya dari aspek rohani semata tapi juga dari segi badaninya (olah badan). Siapa yang mampu menjaga shalat lima kali dalam sehari plus ibadah shalat sunnah lainnya insya Allah ia akan terbebaskan dari segala macam sakit (kecuali yang datang dengan izin Allah), sebab dalam shalat terdapat bacaan-bacaan Al-Quran dan zikir-zikir yang menjadi nutrisi bagi hati agar ia tetap sehat dan juga yang tak boleh diabaikan bahwa shalat merupakan rangkaian berbagai gerakan yang berpola dimana salah satu manfaatnya adalah untuk melunturkan otot-otot yang kaku setelah banyak beraktivitas. Oleh karenanya, sangatlah rugi kiranya bila sampai ada orang yang masih saja melalaikan shalat apalagi meninggalkannya sementara shalat merupakan amalan yang tidak hanya mendapatkan pahala di akhirat tapi juga memberi manfaat bagi kehidupan pelakunya di dunia. -Akbarmedia-;;;;;;;;;;;;;;
PENYULUHAN AGAMA DALAM KEMODERNAN DAN KEBHINEKAAN -;Sera Siti Sarah et.all;Religion;Buku ini, suatu upaya serius dari kerja keras para mahasiswa Bimbingan dan Konseling Islam Universitas Islam Negeri Sunan Gunung Djati Bandung. Di mana saya menemani mereka selama satu semester untuk mendalami konsep dan konteks penyuluhan agama. Salah satunya adalah penyuluhan agama dalam tantangan modernitas dan keragaman. Mungkin buku ini belum menjawab seutuhnya apa dan bagaimana seorang penyuluh agama menapaki kemodernan dan kebhinnekaan tersebut. Namun paling tidak hadirnya buku ini bisa menjadi bagian dari upaya menemukan format yang mengangkat martabat agama di tengah hiruk pikuk tudingan bahwa agama sudah usang!;;;;;;;;;;;;;;
Bangkit dan Runtuhnya Dinasti Mamluk;Dr. Muhammad Suhail Thaqqus;Religion;Salah satu rekam jejak sejarah dari daulah atau dinasti Islam yang pernah berkuasa dan mewarnai panggung sejarah dunia pada masa latu adatah Dinasti Mamluk. Mamluk (jamaknya Mamalik) adatah budak kulit putih yang dibeti oleh khalifah dari pasar-pasar penjuatan budak, kemudian mereka dilatih dan dikelompokkan dalam satuan militer khusus, dengan tujuan menjadi pasukan penjaga khalifah yang berkuasa. Dalam literatur sejarah, dinasti mereka terbagi menjadi dua: Mamluk Bahri dan Mamluk Burji. Mamluk Bahri (taut) ditempatkan di putau-pulau atau perairan, sedangkan Mamluk Burji (menara) ditempatkan di daratan;;;;;;;;;;;;;;
Bahaya Lisan;Abdullah Gymnastiar;Religion;Lisan adalah karunia Allah Swt. Lisan hadir untuk memudahkan manusia berkomunikasi dengan sesamanya. Sehingga kehidupan bisa berjalan dengan baik. Karena komunikasi adalah hal penting yang sangat mempengaruhi hubungan antar manusia. Akan tetapi, sebagaimana nikmatnikmat Allah yang lainnya, lisan pun bisa malah mendatangkan petaka. Bukannya mendatangkan manfaat. Yaitu, ketika lisan tidak dijaga, tidak dikendalikan atau terbiasa mengatakan keburukan. Oleh karena itulah mengapa Rasulullah Saw menjanjikan balasan surga bagi siapa yang bisa menjaga lisannya dari keburukan. Karena betapa besarnya resiko yang ditimbulkan lisan apabila ia tidak dijaga. Lisan yang tidak terjaga bisa menimbulkan permusuhan, bahkan peperangan, dan tentu saja mendatangkan dosa. Dalam buku ini dijelaskan bagaimana Islam menerangkan keutamaan menjaga lisan. Dijelaskan pula apa saja bahaya yang dikandung lisan dan bagaimanakah cara kita menjaga lisan. Semoga isi dari buku ini bisa menjadi pengingat kita untuk terus melatih diri dalam menjaga lisan kita. Sehingga apa yang terlontar dari lisan kita adalah kebaikan, manfaat dan berbuah surga.;;;;;;;;;;;;;;
Ensiklopedi Iman;Syaikh Abdul Majid Az-Zandani;Religion;Iman kepada Allah kunci kesuksesan seorang hamba kelak di akhirat. Namun sejatinya iman itu sesederhana yang kita bayngakan. Iman ada rukunya, ada cabang - cabangnya, serta segala yang kita alami dan saksikan, sesungguhnya bersinggungan dengan keimanan kita. Contoh mudah;;;;;;;;;;;;;;
The Perfect Muslimah;Ahmad Rifa`i Rif`an;Religion;The Perfect Muslimah. Indah akhlaknya, teduh parasnya, brilian otaknya, mantap ilmu agamanya, luas pergaulannya, dahsyat prestasinya, hebat kontribusinya. Auratnya terjaga, pergaulannya terjaga, perilakunya terjaga. Matanya berkilau oleh air mata takwa, bibirnya basah dengan untaian petuah, rambutnya tertutup oleh juluran jilbabnya. Bicaranya dakwah, pendengarannya tilawah, geraknya jihad fii sabilillah. Hatinya penuh zikir, otaknya penuh pikir, dipercantik oleh terjaganya lahir. The Perfect Muslimah. Kaulah gemintang yang menghias langit yang pekat. Kaulah rembulan yang cahayanya teduh tak memanaskan. Kaulah bidadari bumi yang kelak jadi bidadari yang tercantik di surga. E€¢ Kisah tentang seorang mahasiswi yang ingin hidup mandiri sehingga menolak uang beasiswa untuk kuliahnya. E€¢ Rahasia seorang muslimah yang tiap semester selalu meraih indeks prestasi tertinggi di kampusnya, berhasil kuliah di luar negeri, dan kini menjadi dosen di sebuah perguruan tinggi favorit. E€¢ Kisah seorang mahasiswi yang otaknya makin brilian saat memutuskan menjadi hafidzah (penghafal Qur'an). E€¢ Perjalanan hidup gadis yang ingin sekali menikah tetapi Tuhan tak jua mengabulkan pintanya. Ia baru menemukan jodoh te;;;;;;;;;;;;;;
Bulughul Maram;Ibn Hajar Al-Asqalani;Religion;BulE€Eghul MarÆEm berisikan kumpulan hadis yang menggambarkan keluasan harmoni kehidupan Rasulullah Saw.;;;;;;;;;;;;;;
PELAJARAN AGAMA ISLAM 1;Prof. Dr. Hamka;Religion;Tauhid merupakan pelajaran agama Islam pertama dan utama. Inilah yang dilakukan oleh Nabi Muhammad Saw. begitu diutus menjadi nabi dan rasul, dan ini pula yang seharusnya kita miliki dan didik pertama kali kepada anak-anak kita. Kita mengenal dan mengenalkan rukun iman, kita jaga dan rawat agar keimanan tetap bersemayam kuat dalam hati kita dan anak-anak kita. Hati yang kosong dari iman ibarat rumah tak berpondasi atau pohon tak berakar. Pun demikian hati yang diisi dengan keimanan yang keliru, bagaikan pohon dengan akar yang sakit atau rumah dengan pondasi seadanya. Keduanya tidak akan menolong dan memberi manfaat. Melalui buku ini Buya Hamka mengajarkan bagian terpenting dari ajaran agama Islam: Iman. Buku persembahan Republika Penerbit [Republika, bukurepublika, Penerbit Republika, buku agama];;;;;;;;;;;;;;
DINAMIKA PENDIDIKAN ISLAM MINORITAS;Dr. M. Zainul Hasani Syarif, MA.;Religion;Penelitian ini mengungkap adanya perkembangan dan kemajuan pendidikan Islam yang signifikan di suatu daerah yang notabene mayoritas Kristiani. Tujuan penelitian ini adalah untuk membahas tentang dinamika pendidikan Islam minoritas di Nusa Tenggara Timur yang fokus pada analisis eksistensi, kontestasi dan konvergensi pada pergerakan Universitas Muhammadiyah Kupang (UMK) yang telah berdiri sejak tahun 1987. Menggunakan metode kualitatif dengan pendekatan sosiologi pendidikan, penelitian ini menunjukkan bahwa dinamika pendidikan Islam Universitas Muhammadiyah Kupang (UMK) sebagai minoritas telah mampu mempertahankan eksistensi, berkontestasi, dan mencari titik konvergensi dengan penduduk mayoritas yang notabene Kristiani di Nusa Tenggara Timur. Hal itu disebabkan karena ia memiliki sikap terbuka dalam mendefinisikan pemikiran yang inklusif, toleran, dan fairness dalam konteks kehidupan sosial yang plural. Realitas empirik itu selaras dengan pendapat Gry Hvass Pedersen (2016) dan Brooks (2018) bahwa komunitas muslim sangat mampu mempertahankan eksistensi bahkan lebih dari itu sebagai kaum minoritas bila memiliki sifat terbuka dan mampu mendefinisikan ideologinya, mengekspresikan agama secara adaptif, selektif menggunakan simbol identitas, dan terpenting adalah bisa menyajikan kebutuhan masyarakat. Secara otomatis temuan ini membantah pendapat Kinloch (1979) yang menurunkan optimisme kelompok dengan mendefinisikan kaum minoritas sebagai kaum lebih rendah yang sudah pasti memiliki cacat secara fisik maupun mental sehingga dengan mudah tereksploitasi dan didiskriminasi, yang pada akhirnya tidak dapat bertahan apalagi memiliki kekuasaan.;;;;;;;;;;;;;;
TAFSIR AL-THULLABI JUZ 1 (Wawasan Baru Penafsiran Akademisi Al-QurE€Ean);Dr. Muhamad Ali Mustofa Kamal, AH, S.Th.I, M.S.I et all;Religion;Buku Tafsir Al-Thullabi ini ditulis sebagai media berbagi dan ijtihad penulis bersama para mahasiswa pengkaji Al-QurE€Ean sekaligus sebagai produk panduan mudah dan menyenangkan untuk melakukan perjalanan akademik dalam rangka membuka wawasan baru tentang model penafsiran Al-QurE€Ean. Buku Tafsir ini muncul sebagai elaborasi dan diskusi kami dengan para mahasiswa prodi ilmu Al-QurE€Ean dan Tafsir Fakultas SyariE€Eah dan Hukum Universitas Sains Al-QurE€Ean. Pola pendekatan penafsiran dalam kitab ini dilakukan d;;;;;;;;;;;;;;
Drs. Sudirman;Wisnu Subagyo;Sport;Biography of Sudirman, b. 1922, founder of the Persatuan Badminton Seluruh Indonesia, Indonesian Badminton Association.;;;;;;;;;;;;;;
;;Sport;Biography of Suharso Suhandinata, b. 1916, an Indonesian prominent figure in badminton.;;;;;;;;;;;;;;
Tamasya bola;Darmanto Simaepa;Sport;Tamasya Bola: Cinta, Gairah & Luka Dalam Sepakbola. Darmanto simaepa Tamasya Bola menjadi bacaan yang menarik bagi orang pecinta literatur tentang sepakbola. Berbagai cerita dikemas dengan bahasa yang mudah dipahami, sesekali nasarinya bersanding dengan permainan sepakbola pinggiran di sudut nusantara. Bahasanya beragam. Narasi tentang Timnas Jerman yang serius mencari bibit pemain. Bagaimana mereka benar-benar mempunyai rencana besar dan berhasil menuai hasil. Tak lengkap rasanya tanpa mengulas Messi. Sosok sepakbola yang mempunyai skill melejit dan berlimpah gelar saat di klub. Mengapa Messi, yang jadi pusat idola dan impian jutaan anak seluruh dunia, bisa dianggap biasa saja? Bagaimana negara yang pernah melahirkan seorang fasis bisa begitu memesona tim sepak bolanya? Mengapa kita masih saja berharap kesebelasan nasional meraih puncak kejuaraan? Bagaimana industri sepakbola melahirkan sosok pelatih seperti Mourinho? Apa hubungan industri sepakbola dengan jaringan orang super kaya? Kisah-kisah di atas bersanding dengan narasi bola di pinggiran desa-desa di Jawa dan Sumatera maupun taman-taman kota di Australia dan Belanda. Dinantikan oleh para pengagumnya pilihan dunia berkualitas ini mengajak kita bertamasya menelusuri putaran bola dalam kompetisi global hingga laga remaja tingkat kampung. Buku ini memuat esai-esai ringan tentang sepakbola yang ditulis dengan hangat. Pengalaman penulis sebagai seorang etnografer membantu melihat sepakbola dari sudut yang berbeda.;;;;;;;;;;;;;;
Radio komunitas;Atie Rachmiatie;Technology;On the use of community radio to support rural community development in Jawa Barat, Indonesia.;;;;;;;;;;;;;;
PANDUAN PRAKTIKUM DASAR-DASAR PROSES;Tim Praktikum Departemen Teknik Kimia;Technology;Praktikum merupakan suatu pembelajaran dengan praktikan melakukan percobaan dengan mengalami sendiri sesuatu yang dipelajari. Praktikum memiliki kelebihan tersendiri dengan metode pembelajaran yang lainnya, yaitu: praktikan langsung memperoleh pengalaman dan keterampilan dalam melakukan praktikum, meningkatkan partisipasi praktikan baik secara individu maupun kelompok, belajar berpikir kritis melalui pronsip-prinsip metode ilmiah atau belajar mempraktekkan prosedur kerja berdasarkan metode ilmiah. Praktikum Dasar-Dasar Proses di Departemen Teknik Kimia UGM merupakan salah satu praktikum yang wajib diikuti oleh mahasiswa S1 Teknik Kimia semester 3. Praktikum ini bertujuan untuk meningkatkan keterampilan praktikan serta menerapkan ilmu Teknik Kimia ke dalam aplikasi industri skala laboratorium. Kemampuan lain yang diharapkan adalah pengenalan budaya safetydalam laboratorium. Modul ini disusun berdasarkan urutan kode mata praktikum yang bersangkutan secara terpisah satu dengan yang lain agar dapat lebih mudah dipahami. Uraian mata praktikum terdiri atas tujuan, dasar teori, dan prosedur percobaan yang diharapkan dapat membuka wawasan tentang mata praktikum. Modul ini juga memuat format penulisan laporan ringkas yang dapat menjadi acuan bagi praktikan untuk menyusun laporan dengan tata penulisan yang baik. Adapun judul untuk Praktikum Dasar-Dasar Proses adalah: Analisis Kadar Pati, Esterifikasi Asam Asetat, Ekstraksi Pektin, Analisis Minyak Nabati, Ekstraksi Dan Distilasi Kukus Minyak Atsiri, Analisis Kadar Nitrogen, Rekristalisasi Asam Oksalat, dan Distilasi Campuran immIscible. Diharapkan buku ini dapat menjadi acuan terpadu bagi praktikan untuk menjalankan seluruh praktikum dalam rangkaian Praktikum Dasar-Dasar Proses dan menganalisa data sehingga memperoleh intisari dari tiap kode praktikum.;;;;;;;;;;;;;;
JALAN REL;Prof. Dr. Ir. Danang Parikesit, M.Sc.', 'Dr. Eng. Imam Muthohar, S.T., M.T.', 'Prof. Ir. Ofyar Z. Tamin, M.Sc., Ph.D.', 'Prof. Dr. Ing. Ahmad Munawar, M.Sc.', 'Prof. Dr. Ir. Erika Buchari, M.Sc.', 'Prof. Ir. Suryo Hapsoro Tri Utomo, Ph.D.', 'Prof. Ir. Siti Malkhamah, M.Sc., Ph.D.', 'Dr. Ir. Hermanto Dwiatmoko, MSTr.', 'Ir. Bambang Drajat MM.', 'Dr. Ir. R. Sony S. Wibowo, M.T.', 'Dr. Ir. Hitapriya Suprayitno, M.Eng.', 'Ir. A. Caroline Sutandi, M.T., Ph.D.', 'Dr. Noor Mahmudah, S.T., M.Eng.', 'Dr. Ir. Purnawan, M.T.', 'Dr. Ir. H. Dadang Supriyanto, M.T.', 'Dr. Rahayu Sulistyorini, S.T., M.T.', 'Dr. H. Supratman Agus, M.T.', 'Dr. Ir. Imam Basuki M.T.', 'Dr. Amelia Makmur, S.T., M.T.', 'Dr. Ir. Hera Widyastuti, M.T.', 'Prof. Dr. Ir. Sofyan, M.Sc.Eng.', 'Ir. Achmad Wicaksono, M.Eng., Ph.D.', 'Ir. Djoko Setijowarno, M.T.', 'Ir. Ellen Sophie W. Tangkudung, M.S.', 'Prof. Dr. Ir. Joni Arliansyah, M.T.', 'Faizul Chasanah, S.T., M.Sc.', 'Prof. Dr.Eng.Ir. M. Isran Ramli, S.T., M.T.;Transportation;buku ini dapat digunakan sebagai bahan referensi bagi mahasiswa, pelajar, praktisi, stakeholder dan masyarakat yang mempelajari tentang pekeretaapian dan pada akhirnya penulis berharap semoga buku ini dapat memberikan manfaat bagi perkembangan ilmu pengetahuan.;;;;;;;;;;;;;;
All About Auto Club;Budi Muliawan,Gagas Ulung;Transportation;"""""""Mobil ibarat rumah kedua. Pemilik mobil yang fanatik bisa sangat mencintai mobilnya dibanding keluarga di rumah. Industri otomotif berkembang pesat, merek-merek mobil baru bermunculan, klub penggemar mobil pun bertambah jumlahnya setiap tahun. Buku ini memuat 70 komunitas/klub pencinta mobil dengan aktivitas touringnya. Mengulas klub berbagai merek mobil terbaru hingga mobil tua, dengan aktivitas anggotanya. Klub mobil klasik seperti merek VW, Citroen, Land Rover, Morris, Fiat, dan lain-lain. Sedangkan klub mobil tipe terbaru mulai dari Panther, Fortuner, Pajero Sport, Terios Rush, CRV, Jazz, Karimun, dan lainnya. Dilengkapi informasi bengkel rujukan dari setiap merek mobil, yang pasti dicari para pemilik dan anggota klub mobil.""""""";;;;;;;;;;;;;;
